Frame,Visibility,X,Y,Z,Event,Timestamp
1461,0,0.0,0.0,0.0,0,1663139634.5701616
1462,0,0.0,0.0,0.0,0,1663139634.5784445
1463,0,0.0,0.0,0.0,0,1663139634.5867708
1464,0,0.0,0.0,0.0,0,1663139634.5950818
1465,0,0.0,0.0,0.0,0,1663139634.603462
1466,0,0.0,0.0,0.0,0,1663139634.6117969
1467,0,0.0,0.0,0.0,0,1663139634.620028
1468,0,0.0,0.0,0.0,0,1663139634.6283786
1469,0,0.0,0.0,0.0,0,1663139634.6367188
1470,0,0.0,0.0,0.0,0,1663139634.64505
1471,0,0.0,0.0,0.0,0,1663139634.6533651
1472,0,0.0,0.0,0.0,0,1663139634.6617208
1473,0,0.0,0.0,0.0,0,1663139634.6700287
1474,0,0.0,0.0,0.0,0,1663139634.6783838
1475,0,0.0,0.0,0.0,0,1663139634.6867006
1476,0,0.0,0.0,0.0,0,1663139634.6950371
1477,0,0.0,0.0,0.0,0,1663139634.7033668
1478,0,0.0,0.0,0.0,0,1663139634.7117145
1479,0,0.0,0.0,0.0,0,1663139634.720059
1480,0,0.0,0.0,0.0,0,1663139634.7283142
1481,0,0.0,0.0,0.0,0,1663139634.7366886
1482,0,0.0,0.0,0.0,0,1663139634.7450252
1483,0,0.0,0.0,0.0,0,1663139634.7533474
1484,0,0.0,0.0,0.0,0,1663139634.7616944
1485,0,0.0,0.0,0.0,0,1663139634.7700288
1486,0,0.0,0.0,0.0,0,1663139634.7783914
1487,0,0.0,0.0,0.0,0,1663139634.7866838
1488,0,0.0,0.0,0.0,0,1663139634.795048
1489,0,0.0,0.0,0.0,0,1663139634.8033757
1490,0,0.0,0.0,0.0,0,1663139634.8117094
1491,0,0.0,0.0,0.0,0,1663139634.8200204
1492,0,0.0,0.0,0.0,0,1663139634.8283498
1493,0,0.0,0.0,0.0,0,1663139634.836676
1494,0,0.0,0.0,0.0,0,1663139634.8450253
1495,0,0.0,0.0,0.0,0,1663139634.8533747
1496,0,0.0,0.0,0.0,0,1663139634.8616729
1497,0,0.0,0.0,0.0,0,1663139634.8700368
1498,0,0.0,0.0,0.0,0,1663139634.8783605
1499,0,0.0,0.0,0.0,0,1663139634.886681
1500,0,0.0,0.0,0.0,0,1663139634.8950076
1501,0,0.0,0.0,0.0,0,1663139634.903283
1502,0,0.0,0.0,0.0,0,1663139634.9116728
1503,0,0.0,0.0,0.0,0,1663139634.920036
1504,0,0.0,0.0,0.0,0,1663139634.9283028
1505,0,0.0,0.0,0.0,0,1663139634.9366672
1506,0,0.0,0.0,0.0,0,1663139634.9450166
1507,0,0.0,0.0,0.0,0,1663139634.953342
1508,0,0.0,0.0,0.0,0,1663139634.9616725
1509,0,0.0,0.0,0.0,0,1663139634.9700146
1510,0,0.0,0.0,0.0,0,1663139634.9783483
1511,0,0.0,0.0,0.0,0,1663139634.9866939
1512,0,0.0,0.0,0.0,0,1663139634.9949718
1513,0,0.0,0.0,0.0,0,1663139635.003346
1514,0,0.0,0.0,0.0,0,1663139635.011665
1515,0,0.0,0.0,0.0,0,1663139635.0199738
1516,0,0.0,0.0,0.0,0,1663139635.028283
1517,0,0.0,0.0,0.0,0,1663139635.0366292
1518,0,0.0,0.0,0.0,0,1663139635.0450156
1519,0,0.0,0.0,0.0,0,1663139635.0533292
1520,0,0.0,0.0,0.0,0,1663139635.0616632
1521,0,0.0,0.0,0.0,0,1663139635.0700119
1522,0,0.0,0.0,0.0,0,1663139635.078318
1523,0,0.0,0.0,0.0,0,1663139635.0866787
1524,0,0.0,0.0,0.0,0,1663139635.0949445
1525,0,0.0,0.0,0.0,0,1663139635.1033306
1526,0,0.0,0.0,0.0,0,1663139635.111668
1527,0,0.0,0.0,0.0,0,1663139635.119981
1528,0,0.0,0.0,0.0,0,1663139635.1282613
1529,0,0.0,0.0,0.0,0,1663139635.1366863
1530,0,0.0,0.0,0.0,0,1663139635.144991
1531,0,0.0,0.0,0.0,0,1663139635.153331
1532,0,0.0,0.0,0.0,0,1663139635.1616578
1533,0,0.0,0.0,0.0,0,1663139635.1699834
1534,0,0.0,0.0,0.0,0,1663139635.178346
1535,0,0.0,0.0,0.0,0,1663139635.1866512
1536,0,0.0,0.0,0.0,0,1663139635.1949883
1537,0,0.0,0.0,0.0,0,1663139635.203324
1538,0,0.0,0.0,0.0,0,1663139635.211663
1539,0,0.0,0.0,0.0,0,1663139635.2199814
1540,0,0.0,0.0,0.0,0,1663139635.2282636
1541,0,0.0,0.0,0.0,0,1663139635.236633
1542,0,0.0,0.0,0.0,0,1663139635.244975
1543,0,0.0,0.0,0.0,0,1663139635.253265
1544,0,0.0,0.0,0.0,0,1663139635.2616527
1545,0,0.0,0.0,0.0,0,1663139635.26999
1546,0,0.0,0.0,0.0,0,1663139635.2783225
1547,0,0.0,0.0,0.0,0,1663139635.2866545
1548,0,0.0,0.0,0.0,0,1663139635.2949405
1549,0,0.0,0.0,0.0,0,1663139635.303323
1550,0,0.0,0.0,0.0,0,1663139635.3116488
1551,0,0.0,0.0,0.0,0,1663139635.3199656
1552,0,0.0,0.0,0.0,0,1663139635.3282435
1553,0,0.0,0.0,0.0,0,1663139635.336653
1554,0,0.0,0.0,0.0,0,1663139635.3450298
1555,0,0.0,0.0,0.0,0,1663139635.3533237
1556,0,0.0,0.0,0.0,0,1663139635.3616545
1557,0,0.0,0.0,0.0,0,1663139635.36994
1558,0,0.0,0.0,0.0,0,1663139635.3782964
1559,0,0.0,0.0,0.0,0,1663139635.3866332
1560,0,0.0,0.0,0.0,0,1663139635.3949804
1561,0,0.0,0.0,0.0,0,1663139635.4032395
1562,0,0.0,0.0,0.0,0,1663139635.4116323
1563,0,0.0,0.0,0.0,0,1663139635.4199476
1564,0,0.0,0.0,0.0,0,1663139635.42829
1565,0,0.0,0.0,0.0,0,1663139635.436524
1566,0,0.0,0.0,0.0,0,1663139635.4450078
1567,0,0.0,0.0,0.0,0,1663139635.4533553
1568,0,0.0,0.0,0.0,0,1663139635.461674
1569,0,0.0,0.0,0.0,0,1663139635.4700327
1570,0,0.0,0.0,0.0,0,1663139635.4783309
1571,0,0.0,0.0,0.0,0,1663139635.4866936
1572,0,0.0,0.0,0.0,0,1663139635.4949644
1573,0,0.0,0.0,0.0,0,1663139635.50336
1574,0,0.0,0.0,0.0,0,1663139635.511754
1575,0,0.0,0.0,0.0,0,1663139635.5199811
1576,0,0.0,0.0,0.0,0,1663139635.5282598
1577,0,0.0,0.0,0.0,0,1663139635.536701
1578,0,0.0,0.0,0.0,0,1663139635.5450835
1579,0,0.0,0.0,0.0,0,1663139635.5533822
1580,0,0.0,0.0,0.0,0,1663139635.561715
1581,0,0.0,0.0,0.0,0,1663139635.5700402
1582,0,0.0,0.0,0.0,0,1663139635.5783944
1583,0,0.0,0.0,0.0,0,1663139635.586699
1584,0,0.0,0.0,0.0,0,1663139635.595036
1585,1,354.0,18.0,0.0,0,1663139635.603388
1586,1,355.0,28.0,0.0,0,1663139635.611717
1587,1,351.0,35.0,0.0,0,1663139635.61997
1588,1,348.0,43.0,0.0,0,1663139635.6283135
1589,1,347.0,48.0,0.0,0,1663139635.6366644
1590,1,343.0,60.0,0.0,0,1663139635.6449924
1591,1,338.0,67.0,0.0,0,1663139635.6533701
1592,1,337.0,78.0,0.0,0,1663139635.661737
1593,1,331.0,90.0,0.0,0,1663139635.6700616
1594,1,326.0,99.0,0.0,0,1663139635.6783233
1595,1,322.0,108.0,0.0,0,1663139635.6867242
1596,1,317.0,118.0,0.0,0,1663139635.6949935
1597,1,315.0,125.0,0.0,0,1663139635.7033179
1598,1,310.0,136.0,0.0,0,1663139635.7117567
1599,1,309.0,144.0,0.0,0,1663139635.7199953
1600,1,306.0,155.0,0.0,0,1663139635.7281857
1601,1,302.0,163.0,0.0,0,1663139635.7366395
1602,1,299.0,172.0,0.0,0,1663139635.7449646
1603,1,296.0,181.0,0.0,0,1663139635.7534008
1604,1,295.0,191.0,0.0,0,1663139635.7616565
1605,1,291.0,202.0,0.0,0,1663139635.7699814
1606,1,288.0,213.0,0.0,0,1663139635.7782986
1607,1,285.0,221.0,0.0,0,1663139635.7866623
1608,1,285.0,230.0,0.0,0,1663139635.794997
1609,1,282.0,240.0,0.0,0,1663139635.8033385
1610,1,309.0,236.0,0.0,0,1663139635.811689
1611,1,364.0,230.0,0.0,0,1663139635.819935
1612,1,427.0,213.0,0.0,0,1663139635.8281832
1613,1,482.0,200.0,0.0,0,1663139635.8365676
1614,1,545.0,191.0,0.0,0,1663139635.8449152
1615,1,615.0,181.0,0.0,0,1663139635.8532722
1616,1,683.0,174.0,0.0,0,1663139635.8615797
1617,0,0.0,0.0,0.0,0,1663139635.869978
1618,0,0.0,0.0,0.0,0,1663139635.878206
1619,0,0.0,0.0,0.0,0,1663139635.8866048
1620,1,930.0,153.0,0.0,0,1663139635.8948274
1621,1,1061.0,153.0,0.0,0,1663139635.9032211
1622,1,1136.0,150.0,0.0,0,1663139635.9116237
1623,1,1215.0,155.0,0.0,0,1663139635.9200122
1624,0,0.0,0.0,0.0,0,1663139635.928138
1625,1,1354.0,166.0,0.0,0,1663139635.9366555
1626,1,1423.0,174.0,0.0,0,1663139635.945012
1627,0,0.0,0.0,0.0,0,1663139635.953229
1628,0,0.0,0.0,0.0,0,1663139635.9615705
1629,0,0.0,0.0,0.0,0,1663139635.9699595
1630,0,0.0,0.0,0.0,0,1663139635.9782264
1631,0,0.0,0.0,0.0,0,1663139635.986564
1632,0,0.0,0.0,0.0,0,1663139635.994856
1633,0,0.0,0.0,0.0,0,1663139636.0031738
1634,0,0.0,0.0,0.0,0,1663139636.0115414
1635,0,0.0,0.0,0.0,0,1663139636.0198684
1636,0,0.0,0.0,0.0,0,1663139636.0282102
1637,0,0.0,0.0,0.0,0,1663139636.036501
1638,0,0.0,0.0,0.0,0,1663139636.0448437
1639,0,0.0,0.0,0.0,0,1663139636.05318
1640,0,0.0,0.0,0.0,0,1663139636.0615423
1641,0,0.0,0.0,0.0,0,1663139636.0698771
1642,0,0.0,0.0,0.0,0,1663139636.0782022
1643,0,0.0,0.0,0.0,0,1663139636.0865
1644,0,0.0,0.0,0.0,0,1663139636.0949004
1645,0,0.0,0.0,0.0,0,1663139636.1031842
1646,0,0.0,0.0,0.0,0,1663139636.1115086
1647,0,0.0,0.0,0.0,0,1663139636.1198034
1648,0,0.0,0.0,0.0,0,1663139636.1281374
1649,0,0.0,0.0,0.0,0,1663139636.1364458
1650,0,0.0,0.0,0.0,0,1663139636.1448634
1651,0,0.0,0.0,0.0,0,1663139636.1531754
1652,0,0.0,0.0,0.0,0,1663139636.161534
1653,0,0.0,0.0,0.0,0,1663139636.1699133
1654,0,0.0,0.0,0.0,0,1663139636.178226
1655,0,0.0,0.0,0.0,0,1663139636.1865158
1656,0,0.0,0.0,0.0,0,1663139636.1948388
1657,0,0.0,0.0,0.0,0,1663139636.2031581
1658,0,0.0,0.0,0.0,0,1663139636.2114952
1659,0,0.0,0.0,0.0,0,1663139636.2198277
1660,0,0.0,0.0,0.0,0,1663139636.2281117
1661,0,0.0,0.0,0.0,0,1663139636.2365222
1662,0,0.0,0.0,0.0,0,1663139636.244877
1663,0,0.0,0.0,0.0,0,1663139636.2531877
1664,0,0.0,0.0,0.0,0,1663139636.261516
1665,0,0.0,0.0,0.0,0,1663139636.2698863
1666,0,0.0,0.0,0.0,0,1663139636.2782326
1667,0,0.0,0.0,0.0,0,1663139636.2865684
1668,0,0.0,0.0,0.0,0,1663139636.2948995
1669,0,0.0,0.0,0.0,0,1663139636.3032315
1670,0,0.0,0.0,0.0,0,1663139636.311608
1671,0,0.0,0.0,0.0,0,1663139636.3199217
1672,0,0.0,0.0,0.0,0,1663139636.328141
1673,0,0.0,0.0,0.0,0,1663139636.3365848
1674,0,0.0,0.0,0.0,0,1663139636.34495
1675,0,0.0,0.0,0.0,0,1663139636.3532267
1676,0,0.0,0.0,0.0,0,1663139636.3615847
1677,0,0.0,0.0,0.0,0,1663139636.3699071
1678,0,0.0,0.0,0.0,0,1663139636.3782246
1679,0,0.0,0.0,0.0,0,1663139636.3865514
1680,0,0.0,0.0,0.0,0,1663139636.394922
1681,0,0.0,0.0,0.0,0,1663139636.40325
1682,0,0.0,0.0,0.0,0,1663139636.4115555
1683,0,0.0,0.0,0.0,0,1663139636.419889
1684,0,0.0,0.0,0.0,0,1663139636.428182
1685,0,0.0,0.0,0.0,0,1663139636.4365659
1686,0,0.0,0.0,0.0,0,1663139636.4448793
1687,0,0.0,0.0,0.0,0,1663139636.4532876
1688,0,0.0,0.0,0.0,0,1663139636.4615579
1689,0,0.0,0.0,0.0,0,1663139636.4699037
1690,0,0.0,0.0,0.0,0,1663139636.4782305
1691,0,0.0,0.0,0.0,0,1663139636.4865615
1692,0,0.0,0.0,0.0,0,1663139636.494873
1693,0,0.0,0.0,0.0,0,1663139636.5032136
1694,0,0.0,0.0,0.0,0,1663139636.5115514
1695,0,0.0,0.0,0.0,0,1663139636.519899
1696,0,0.0,0.0,0.0,0,1663139636.5282233
1697,0,0.0,0.0,0.0,0,1663139636.5365512
1698,0,0.0,0.0,0.0,0,1663139636.5448928
1699,0,0.0,0.0,0.0,0,1663139636.5532048
1700,0,0.0,0.0,0.0,0,1663139636.5615702
1701,0,0.0,0.0,0.0,0,1663139636.569873
1702,0,0.0,0.0,0.0,0,1663139636.5781865
1703,0,0.0,0.0,0.0,0,1663139636.5866027
1704,0,0.0,0.0,0.0,0,1663139636.5948303
1705,0,0.0,0.0,0.0,0,1663139636.603147
1706,0,0.0,0.0,0.0,0,1663139636.6114564
1707,0,0.0,0.0,0.0,0,1663139636.6197984
1708,0,0.0,0.0,0.0,0,1663139636.6280656
1709,0,0.0,0.0,0.0,0,1663139636.6364906
1710,0,0.0,0.0,0.0,0,1663139636.644794
1711,0,0.0,0.0,0.0,0,1663139636.6532233
1712,0,0.0,0.0,0.0,0,1663139636.661555
1713,0,0.0,0.0,0.0,0,1663139636.6698854
1714,0,0.0,0.0,0.0,0,1663139636.6782594
1715,0,0.0,0.0,0.0,0,1663139636.686524
1716,0,0.0,0.0,0.0,0,1663139636.6948633
1717,0,0.0,0.0,0.0,0,1663139636.7032185
1718,0,0.0,0.0,0.0,0,1663139636.711545
1719,0,0.0,0.0,0.0,0,1663139636.7199101
1720,0,0.0,0.0,0.0,0,1663139636.7282104
1721,0,0.0,0.0,0.0,0,1663139636.7365665
1722,0,0.0,0.0,0.0,0,1663139636.7448924
1723,0,0.0,0.0,0.0,0,1663139636.7532325
1724,0,0.0,0.0,0.0,0,1663139636.7615812
1725,0,0.0,0.0,0.0,0,1663139636.7698925
1726,0,0.0,0.0,0.0,0,1663139636.778207
1727,0,0.0,0.0,0.0,0,1663139636.7865608
1728,0,0.0,0.0,0.0,0,1663139636.7948785
1729,0,0.0,0.0,0.0,0,1663139636.8031187
1730,0,0.0,0.0,0.0,0,1663139636.81153
1731,0,0.0,0.0,0.0,0,1663139636.8198771
1732,0,0.0,0.0,0.0,0,1663139636.8280818
1733,0,0.0,0.0,0.0,0,1663139636.8365686
1734,0,0.0,0.0,0.0,0,1663139636.844875
1735,0,0.0,0.0,0.0,0,1663139636.853184
1736,0,0.0,0.0,0.0,0,1663139636.8615596
1737,0,0.0,0.0,0.0,0,1663139636.869861
1738,0,0.0,0.0,0.0,0,1663139636.8782268
1739,0,0.0,0.0,0.0,0,1663139636.8865492
1740,0,0.0,0.0,0.0,0,1663139636.8948636
1741,0,0.0,0.0,0.0,0,1663139636.9031837
1742,0,0.0,0.0,0.0,0,1663139636.9115305
1743,0,0.0,0.0,0.0,0,1663139636.9198596
1744,0,0.0,0.0,0.0,0,1663139636.928099
1745,0,0.0,0.0,0.0,0,1663139636.9365115
1746,0,0.0,0.0,0.0,0,1663139636.9448748
1747,0,0.0,0.0,0.0,0,1663139636.9531891
1748,0,0.0,0.0,0.0,0,1663139636.9615183
1749,0,0.0,0.0,0.0,0,1663139636.9698677
1750,0,0.0,0.0,0.0,0,1663139636.9781797
1751,0,0.0,0.0,0.0,0,1663139636.98658
1752,0,0.0,0.0,0.0,0,1663139636.9948478
1753,0,0.0,0.0,0.0,0,1663139637.0031798
1754,0,0.0,0.0,0.0,0,1663139637.011519
1755,0,0.0,0.0,0.0,0,1663139637.0198395
1756,0,0.0,0.0,0.0,0,1663139637.0282304
1757,0,0.0,0.0,0.0,0,1663139637.0364993
1758,0,0.0,0.0,0.0,0,1663139637.0448527
1759,0,0.0,0.0,0.0,0,1663139637.0532653
1760,0,0.0,0.0,0.0,0,1663139637.061516
1761,0,0.0,0.0,0.0,0,1663139637.0697985
1762,0,0.0,0.0,0.0,0,1663139637.0781574
1763,0,0.0,0.0,0.0,0,1663139637.0865333
1764,0,0.0,0.0,0.0,0,1663139637.0948815
1765,0,0.0,0.0,0.0,0,1663139637.1031485
1766,0,0.0,0.0,0.0,0,1663139637.1115553
1767,0,0.0,0.0,0.0,0,1663139637.119789
1768,0,0.0,0.0,0.0,0,1663139637.1281052
1769,0,0.0,0.0,0.0,0,1663139637.1364431
1770,0,0.0,0.0,0.0,0,1663139637.1447794
1771,0,0.0,0.0,0.0,0,1663139637.153095
1772,0,0.0,0.0,0.0,0,1663139637.1614401
1773,0,0.0,0.0,0.0,0,1663139637.1697502
1774,0,0.0,0.0,0.0,0,1663139637.1781158
1775,0,0.0,0.0,0.0,0,1663139637.1864307
1776,0,0.0,0.0,0.0,0,1663139637.1947167
1777,0,0.0,0.0,0.0,0,1663139637.2030916
1778,0,0.0,0.0,0.0,0,1663139637.211363
1779,0,0.0,0.0,0.0,0,1663139637.2197607
1780,0,0.0,0.0,0.0,0,1663139637.2280364
1781,0,0.0,0.0,0.0,0,1663139637.2363527
1782,0,0.0,0.0,0.0,0,1663139637.2446864
1783,0,0.0,0.0,0.0,0,1663139637.253022
1784,0,0.0,0.0,0.0,0,1663139637.2613575
1785,0,0.0,0.0,0.0,0,1663139637.2696996
1786,0,0.0,0.0,0.0,0,1663139637.2780828
1787,0,0.0,0.0,0.0,0,1663139637.28636
1788,0,0.0,0.0,0.0,0,1663139637.2946975
1789,0,0.0,0.0,0.0,0,1663139637.3030198
1790,0,0.0,0.0,0.0,0,1663139637.311336
1791,0,0.0,0.0,0.0,0,1663139637.3197055
1792,0,0.0,0.0,0.0,0,1663139637.328046
1793,0,0.0,0.0,0.0,0,1663139637.336327
1794,0,0.0,0.0,0.0,0,1663139637.3447657
1795,0,0.0,0.0,0.0,0,1663139637.3530145
1796,0,0.0,0.0,0.0,0,1663139637.3613825
1797,0,0.0,0.0,0.0,0,1663139637.3696907
1798,0,0.0,0.0,0.0,0,1663139637.378073
1799,0,0.0,0.0,0.0,0,1663139637.3864503
1800,0,0.0,0.0,0.0,0,1663139637.394706
1801,0,0.0,0.0,0.0,0,1663139637.403067
1802,0,0.0,0.0,0.0,0,1663139637.4114463
1803,0,0.0,0.0,0.0,0,1663139637.4197383
1804,0,0.0,0.0,0.0,0,1663139637.4280999
1805,0,0.0,0.0,0.0,0,1663139637.4363284
1806,0,0.0,0.0,0.0,0,1663139637.4447632
1807,0,0.0,0.0,0.0,0,1663139637.4530914
1808,0,0.0,0.0,0.0,0,1663139637.4613874
1809,0,0.0,0.0,0.0,0,1663139637.469664
1810,0,0.0,0.0,0.0,0,1663139637.4780252
1811,0,0.0,0.0,0.0,0,1663139637.486367
1812,0,0.0,0.0,0.0,0,1663139637.4946907
1813,0,0.0,0.0,0.0,0,1663139637.5031586
1814,0,0.0,0.0,0.0,0,1663139637.511502
1815,0,0.0,0.0,0.0,0,1663139637.519658
1816,0,0.0,0.0,0.0,0,1663139637.5280068
1817,0,0.0,0.0,0.0,0,1663139637.536325
1818,0,0.0,0.0,0.0,0,1663139637.5446856
1819,0,0.0,0.0,0.0,0,1663139637.5530438
1820,0,0.0,0.0,0.0,0,1663139637.5613575
1821,0,0.0,0.0,0.0,0,1663139637.569738
1822,0,0.0,0.0,0.0,0,1663139637.5779808
1823,0,0.0,0.0,0.0,0,1663139637.5863218
1824,0,0.0,0.0,0.0,0,1663139637.5947514
1825,0,0.0,0.0,0.0,0,1663139637.6031134
1826,0,0.0,0.0,0.0,0,1663139637.611419
1827,0,0.0,0.0,0.0,0,1663139637.6197557
1828,0,0.0,0.0,0.0,0,1663139637.6280432
1829,0,0.0,0.0,0.0,0,1663139637.6363642
1830,0,0.0,0.0,0.0,0,1663139637.64472
1831,0,0.0,0.0,0.0,0,1663139637.6530774
1832,0,0.0,0.0,0.0,0,1663139637.661433
1833,0,0.0,0.0,0.0,0,1663139637.6697876
1834,0,0.0,0.0,0.0,0,1663139637.6781647
1835,0,0.0,0.0,0.0,0,1663139637.686418
1836,0,0.0,0.0,0.0,0,1663139637.6946619
1837,0,0.0,0.0,0.0,0,1663139637.703001
1838,0,0.0,0.0,0.0,0,1663139637.7113824
1839,0,0.0,0.0,0.0,0,1663139637.719776
1840,0,0.0,0.0,0.0,0,1663139637.7280176
1841,0,0.0,0.0,0.0,0,1663139637.736413
1842,0,0.0,0.0,0.0,0,1663139637.7446532
1843,0,0.0,0.0,0.0,0,1663139637.75304
1844,0,0.0,0.0,0.0,0,1663139637.7613218
1845,0,0.0,0.0,0.0,0,1663139637.7696662
1846,0,0.0,0.0,0.0,0,1663139637.7779794
1847,0,0.0,0.0,0.0,0,1663139637.7863634
1848,0,0.0,0.0,0.0,0,1663139637.794742
1849,0,0.0,0.0,0.0,0,1663139637.802955
1850,0,0.0,0.0,0.0,0,1663139637.8113055
1851,0,0.0,0.0,0.0,0,1663139637.8196454
1852,0,0.0,0.0,0.0,0,1663139637.8279912
1853,0,0.0,0.0,0.0,0,1663139637.836341
1854,0,0.0,0.0,0.0,0,1663139637.8447351
